product_id,sku,product_name,category,subcategory,brand,unit_cost,selling_price,supplier_id,standard_lead_time_days,minimum_order_quantity,shelf_life_days,is_seasonal,launch_date,product_status
P02656,HOM-02656-6133,ClearPath Pro Table Lamp,Home & Kitchen,Home Decor,ClearPath,25.67,39.99,SUP131,19,198,,True,2026-04-05,Seasonal
P02657,HOM-02657-4836,ClearPath Lite Shelving Unit,Home & Kitchen,Storage & Organization,ClearPath,44.45,97.99,SUP274,16,80,,False,2026-02-21,Active
P02658,AUT-02658-1549,UrbanNest Everyday Plus Jump Starter,Automotive,Tools & Equipment,UrbanNest,23.2,48.99,SUP192,59,138,,False,2024-10-25,Active
P02659,TOY-02659-1191,Halcyon Compact Brick Building Set,Toys,Building Sets,Halcyon,10.37,15.99,SUP087,8,313,,False,2024-06-22,Active
P02660,BOO-02660-8851,Copperfield Max Comic Anthology,Books,Comics & Graphic Novels,Copperfield,3.36,5.99,SUP274,19,570,,False,2025-01-18,Active
P02661,ELE-02661-9347,Glacier Compact Soundbar,Electronics,Headphones & Audio,Glacier,44.69,90.99,SUP032,54,149,,False,2026-04-25,Active
P02662,ELE-02662-7320,Meridian Signature Video Doorbell,Electronics,Smart Home Devices,Meridian,46.52,92.99,SUP035,31,114,,False,2026-06-01,Active
P02663,CLO-02663-9794,Rockridge Elite Kids Rain Jacket,Clothing,Kids' Apparel,Rockridge,11.67,25.99,SUP055,12,197,,False,2024-07-05,Active
P02664,TOY-02664-9189,Halcyon Series 2 Sidewalk Chalk Set,Toys,Outdoor Play,Halcyon,10.38,21.99,SUP055,12,231,,False,2024-05-12,Active
P02665,CLO-02665-2897,Foundry Advanced Wrap Dress,Clothing,Women's Apparel,Foundry,35.95,56.99,SUP019,16,104,,False,2025-11-03,Active
P02666,ELE-02666-6052,Quinley Everyday Plus Video Doorbell,Electronics,Smart Home Devices,Quinley,23.75,40.99,SUP079,21,178,,True,2026-03-13,Seasonal
P02667,HOM-02667-5255,Brightline Pro Throw Pillow Set,Home & Kitchen,Home Decor,Brightline,71.53,157.99,SUP159,12,86,,False,2026-05-16,Active
P02668,BOO-02668-9295,BlueStone Elite Fantasy Trilogy Box Set,Books,Fiction,BlueStone,4.8,6.99,SUP052,60,404,,False,2026-05-24,Active
P02669,SPO-02669-6205,UrbanNest Everyday Plus Foam Roller,Sports,Fitness Equipment,UrbanNest,2.77,4.99,SUP022,64,594,,False,2024-09-14,Active
P02670,ELE-02670-2167,Meridian Max Phone Case,Electronics,Mobile Accessories,Meridian,228.18,321.99,SUP179,19,35,,False,2025-12-30,Active
P02671,ELE-02671-5857,Ostrom Lite Smartwatch Band,Electronics,Wearable Tech,Ostrom,53.88,85.99,SUP115,44,135,,True,2025-09-06,Seasonal
P02672,GRO-02672-5577,Lumino Essential Coffee Pods Box,Grocery,Beverages,Lumino,7.11,10.99,SUP180,20,188,387.0,True,2024-11-02,Seasonal
P02673,ELE-02673-5316,Ironclad Compact Screen Protector 2-Pack,Electronics,Mobile Accessories,Ironclad,101.05,150.99,SUP058,11,56,,False,2024-01-15,Active
P02674,CLO-02674-4222,Quinley Classic Training Jacket,Clothing,Activewear,Quinley,5.98,10.99,SUP218,46,230,,False,2025-08-19,Active
P02675,ELE-02675-6456,Novara Advanced Screen Protector 2-Pack,Electronics,Mobile Accessories,Novara,9.87,21.99,SUP290,29,238,,True,2024-11-25,Seasonal
P02676,BOO-02676-4545,Crestmark Lite Mystery Novel,Books,Fiction,Crestmark,4.06,5.99,SUP064,12,579,,True,2024-09-22,Seasonal
P02677,TOY-02677-8103,Pinnacle Advanced Family Board Game,Toys,Board Games & Puzzles,Pinnacle,20.61,46.99,SUP174,26,220,,False,2024-01-09,Active
P02678,PER-02678-3981,Vanture Signature Water Flosser,Personal Care,Oral Care,Vanture,3.77,7.99,SUP219,18,434,315.0,False,2024-04-20,Active
P02679,PER-02679-4727,Ostrom Everyday Plus Water Flosser,Personal Care,Oral Care,Ostrom,5.5,8.99,SUP159,13,325,330.0,True,2024-06-22,Seasonal
P02680,GRO-02680-2039,Vaultis Ultra Herbal Tea Sampler,Grocery,Beverages,Vaultis,3.88,6.99,SUP075,25,260,430.0,False,2024-04-07,Active
P02681,ELE-02681-1670,Aurelia Advanced Laptop Stand,Electronics,Laptop Accessories,Aurelia,9.79,20.99,SUP052,51,256,,False,2026-05-16,Active
P02682,GRO-02682-4644,Foundry Essential Popcorn Variety Pack,Grocery,Snacks,Foundry,8.21,11.99,SUP176,41,225,96.0,False,2024-01-09,Active
P02683,SPO-02683-3481,Ostrom Ultra Bike Helmet,Sports,Cycling,Ostrom,29.23,53.99,SUP141,22,81,,True,2024-12-20,Seasonal
P02684,ELE-02684-7479,Pinnacle Series 2 Action Camera,Electronics,Cameras & Accessories,Pinnacle,55.37,78.99,SUP253,59,129,,False,2026-06-11,Discontinued
P02685,GRO-02685-2075,Lumino Everyday Salad Dressing Set,Grocery,Condiments & Sauces,Lumino,6.84,11.99,SUP022,52,375,140.0,False,2024-04-17,Active
P02686,GRO-02686-3101,Quinley Premium Sports Drink Case,Grocery,Beverages,Quinley,3.24,4.99,SUP011,38,653,475.0,False,2025-08-20,Active
P02687,HOM-02687-6435,Crestmark Premium Coffee Maker,Home & Kitchen,Small Appliances,Crestmark,13.43,19.99,SUP102,18,211,,False,2024-08-16,Active
P02688,SPO-02688-1301,Silverpine Essential Camp Chair,Sports,Outdoor Recreation,Silverpine,11.33,16.99,SUP138,17,238,,True,2024-10-19,Seasonal
P02689,SPO-02689-5581,Meridian Deluxe Soccer Ball,Sports,Team Sports Gear,Meridian,23.84,43.99,SUP175,43,167,,True,2025-02-09,Seasonal
P02690,CLO-02690-6860,Foundry Everyday Plus Kids Rain Jacket,Clothing,Kids' Apparel,Foundry,11.41,26.99,SUP026,35,315,,True,2025-06-12,Seasonal
P02691,PER-02691-2348,Foundry Compact Shaving Cream,Personal Care,Shaving & Grooming,Foundry,2.6,4.99,SUP165,9,401,466.0,True,2025-11-24,Seasonal
P02692,ELE-02692-2603,Cedarwood Lite Smart Bulb Kit,Electronics,Smart Home Devices,Cedarwood,194.29,347.99,SUP245,16,31,,False,2025-07-18,Discontinued
P02693,HOM-02693-4057,Timbercrest Pro Cast Iron Skillet,Home & Kitchen,Cookware,Timbercrest,21.05,32.99,SUP274,16,193,,False,2024-01-19,Active
P02694,BEA-02694-1538,Foundry Essential Facial Moisturizer,Beauty,Skincare,Foundry,24.95,44.99,SUP270,22,156,202.0,False,2024-06-15,Discontinued
P02695,SPO-02695-9215,Quinley Deluxe Massage Roller,Sports,Yoga & Wellness,Quinley,42.15,89.99,SUP154,11,125,,True,2025-07-26,Seasonal
P02696,BOO-02696-6947,NorthPoint Advanced Atlas,Books,Educational & Reference,NorthPoint,5.69,10.99,SUP270,25,464,,False,2024-09-20,Active
P02697,ELE-02697-8843,Pinnacle Everyday Plus Sleep Tracker Ring,Electronics,Wearable Tech,Pinnacle,14.75,23.99,SUP159,11,278,,False,2024-02-24,Active
P02698,PER-02698-4233,Foundry Lite Pulse Oximeter,Personal Care,Health Monitoring,Foundry,6.88,10.99,SUP019,15,281,526.0,False,2025-05-14,Active
P02699,GRO-02699-6280,Copperfield X200 Pasta Variety Pack,Grocery,Pantry Staples,Copperfield,1.55,2.99,SUP290,36,827,161.0,False,2024-10-16,Active
P02700,GRO-02700-4990,Comet Compact Sports Drink Case,Grocery,Beverages,Comet,3.24,4.99,SUP003,8,471,414.0,False,2026-02-04,Active
P02701,BOO-02701-1153,Cedarwood Signature Mystery Novel,Books,Fiction,Cedarwood,3.32,4.99,SUP073,24,491,,True,2026-03-22,Seasonal
P02702,PER-02702-4629,Willowbrook Everyday Water Flosser,Personal Care,Oral Care,Willowbrook,1.52,3.99,SUP012,28,913,366.0,False,2024-04-28,Active
P02703,SPO-02703-8099,BlueStone Everyday Plus Yoga Towel,Sports,Yoga & Wellness,BlueStone,22.18,42.99,SUP159,15,134,,False,2025-12-09,Active
P02704,PER-02704-2012,Novara Lite Omega-3 Softgels,Personal Care,Vitamins & Supplements,Novara,2.7,4.99,SUP159,14,341,88.0,False,2026-02-21,Active
P02705,HOM-02705-1465,Foundry Pro Drawer Dividers,Home & Kitchen,Storage & Organization,Foundry,21.59,42.99,SUP174,27,193,,False,2025-08-07,Active
P02706,BOO-02706-1267,Timbercrest Series 2 Short Story Collection,Books,Fiction,Timbercrest,2.99,4.99,SUP028,57,413,,False,2025-07-09,Active
P02707,AUT-02707-9237,Comet Premium Bluetooth Car Adapter,Automotive,Car Electronics,Comet,9.06,15.99,SUP008,19,223,,False,2025-02-27,Active
P02708,CLO-02708-5338,Ostrom Pro Slim Fit Shirt,Clothing,Men's Apparel,Ostrom,2.8,5.99,SUP067,13,349,,True,2025-03-22,Seasonal
P02709,BEA-02709-6241,Foundry Everyday Plus Body Wash,Beauty,Bath & Body,Foundry,11.94,28.99,SUP012,27,321,137.0,True,2024-03-13,Seasonal
P02710,PER-02710-6747,Solstice Ultra Multivitamin Bottle,Personal Care,Vitamins & Supplements,Solstice,6.17,13.99,SUP012,26,428,485.0,False,2024-05-11,Active
P02711,HOM-02711-3289,Amberfield Lite Sheet Set,Home & Kitchen,Bedding & Linens,Amberfield,30.55,45.99,SUP065,11,166,,True,2025-09-15,Seasonal
P02712,BEA-02712-6093,NorthPoint Lite Body Mist,Beauty,Fragrances,NorthPoint,9.24,20.99,SUP299,10,277,264.0,False,2025-05-16,Active
P02713,AUT-02713-1857,Brightline Classic Roof Rack,Automotive,Exterior Accessories,Brightline,17.79,35.99,SUP241,20,111,,False,2024-06-07,Active
P02714,PER-02714-3113,Trailhaven Advanced Pulse Oximeter,Personal Care,Health Monitoring,Trailhaven,2.6,3.99,SUP099,19,752,488.0,False,2024-11-18,Active
P02715,PER-02715-7631,Fernwood Series 2 Body Wipes,Personal Care,Personal Hygiene,Fernwood,11.93,24.99,SUP102,17,171,421.0,False,2025-08-12,Active
P02716,AUT-02716-8326,Ashford Advanced Car Charger,Automotive,Car Electronics,Ashford,10.57,14.99,SUP274,16,293,,True,2024-06-21,Seasonal
P02717,ELE-02717-2197,Willowbrook X200 Wireless Mouse,Electronics,Laptop Accessories,Willowbrook,41.64,57.99,SUP187,34,121,,False,2024-07-11,Active
P02718,PER-02718-3324,Norwell Advanced Smart Scale,Personal Care,Health Monitoring,Norwell,5.63,10.99,SUP252,19,285,369.0,True,2026-03-13,Seasonal
P02719,BEA-02719-5191,Everline Premium Eau de Parfum,Beauty,Fragrances,Everline,20.4,50.99,SUP258,37,166,529.0,False,2025-02-21,Active
P02720,SPO-02720-6647,Novara Premium Meditation Cushion,Sports,Yoga & Wellness,Novara,24.02,53.99,SUP034,43,168,,False,2025-02-24,Active
P02721,BEA-02721-1193,Norwell Pro Foundation,Beauty,Makeup,Norwell,12.67,20.99,SUP008,21,263,465.0,False,2024-03-07,Active
P02722,TOY-02722-6676,Harborlight Signature 1000-Piece Puzzle,Toys,Board Games & Puzzles,Harborlight,51.96,121.99,SUP068,30,125,,False,2024-03-13,Discontinued
P02723,CLO-02723-9219,Aurelia Everyday Training Jacket,Clothing,Activewear,Aurelia,11.68,28.99,SUP171,62,141,,False,2025-08-15,Discontinued
P02724,AUT-02724-8786,ClearPath Premium Tire Inflator,Automotive,Tire & Wheel Care,ClearPath,14.01,28.99,SUP274,21,280,,False,2024-10-02,Active
P02725,HOM-02725-7951,Vaultis X200 Wall Art Set,Home & Kitchen,Home Decor,Vaultis,27.94,46.99,SUP078,23,172,,True,2024-09-12,Seasonal
P02726,HOM-02726-6523,Aurelia Elite Table Lamp,Home & Kitchen,Home Decor,Aurelia,56.83,102.99,SUP258,41,122,,False,2024-06-14,Active
P02727,BEA-02727-2422,Pinnacle Deluxe Hair Mask,Beauty,Haircare,Pinnacle,7.15,18.99,SUP188,26,267,355.0,False,2025-11-18,Active
P02728,ELE-02728-6330,Vaultis Compact Wireless Mouse,Electronics,Laptop Accessories,Vaultis,12.04,19.99,SUP180,18,269,,False,2026-05-06,Active
P02729,SPO-02729-6747,Copperfield Lite Soccer Ball,Sports,Team Sports Gear,Copperfield,8.69,17.99,SUP209,22,302,,False,2024-08-25,Active
P02730,GRO-02730-3053,Glacier Series 2 Pasta Sauce Jar,Grocery,Condiments & Sauces,Glacier,4.9,7.99,SUP152,10,326,200.0,False,2024-08-09,Discontinued
P02731,CLO-02731-5297,Solstice Essential Crew Neck Tee 3-Pack,Clothing,Men's Apparel,Solstice,30.02,77.99,SUP192,66,100,,False,2025-12-12,Active
P02732,ELE-02732-5631,Meridian Ultra Bluetooth Speaker,Electronics,Headphones & Audio,Meridian,19.17,27.99,SUP236,2,191,,True,2025-04-06,Seasonal
P02733,HOM-02733-1780,UrbanNest Everyday Plus Wall Art Set,Home & Kitchen,Home Decor,UrbanNest,2.82,4.99,SUP168,8,631,,False,2025-12-25,Active
P02734,BOO-02734-2531,Aurelia Signature Picture Book,Books,Children's Books,Aurelia,6.89,10.99,SUP012,26,272,,False,2025-11-10,Active
P02735,GRO-02735-5192,Ostrom Everyday Plus Breakfast Bar Box,Grocery,Breakfast Foods,Ostrom,3.79,5.35,SUP152,8,573,275.0,False,2025-12-26,Active
P02736,HOM-02736-8717,Rockridge X200 Drawer Dividers,Home & Kitchen,Storage & Organization,Rockridge,25.39,53.99,SUP171,55,201,,False,2024-05-24,Active
P02737,HOM-02737-4336,Copperfield Everyday Plus Comforter,Home & Kitchen,Bedding & Linens,Copperfield,26.84,50.99,SUP261,49,182,,False,2025-05-03,Active
P02738,HOM-02738-8572,ClearPath Ultra Storage Bin Set,Home & Kitchen,Storage & Organization,ClearPath,15.06,30.99,SUP004,12,139,,False,2025-02-02,Active
P02739,BOO-02739-3075,Ironclad Elite Mystery Novel,Books,Fiction,Ironclad,8.16,11.99,SUP012,28,289,,False,2026-03-01,Active
P02740,HOM-02740-2796,Ironclad Premium Closet Organizer,Home & Kitchen,Storage & Organization,Ironclad,2.97,5.99,SUP102,18,704,,False,2025-08-18,Active
P02741,BEA-02741-9423,Vertex Series 2 Foundation,Beauty,Makeup,Vertex,3.73,10.99,SUP241,23,349,273.0,True,2025-11-10,Seasonal
P02742,SPO-02742-5155,Amberfield Elite Foam Roller,Sports,Fitness Equipment,Amberfield,33.14,69.99,SUP143,45,80,,False,2026-03-15,Active
P02743,CLO-02743-3043,Copperfield Pro Chino Pants,Clothing,Men's Apparel,Copperfield,4.57,7.99,SUP077,21,399,,False,2025-09-21,Active
P02744,BOO-02744-7566,Amberfield X200 Popular Science Paperback,Books,Non-Fiction,Amberfield,6.43,8.99,SUP196,37,260,,False,2025-08-19,Active
P02745,GRO-02745-6986,Foundry Everyday Plus Baking Mix,Grocery,Pantry Staples,Foundry,5.2,7.99,SUP150,40,441,194.0,True,2025-04-28,Seasonal
P02746,PER-02746-1915,Meridian Elite Deodorant 2-Pack,Personal Care,Personal Hygiene,Meridian,10.8,22.99,SUP160,15,337,244.0,False,2024-03-14,Active
P02747,BEA-02747-9759,Solstice Signature Eau de Parfum,Beauty,Fragrances,Solstice,5.23,12.99,SUP115,37,343,62.0,False,2025-10-19,Discontinued
P02748,GRO-02748-2079,Rockridge Everyday Sports Drink Case,Grocery,Beverages,Rockridge,5.9,8.99,SUP211,24,429,499.0,False,2024-10-20,Active
P02749,PER-02749-1183,Kestrel Essential Probiotic Capsules,Personal Care,Vitamins & Supplements,Kestrel,6.79,12.99,SUP008,22,374,160.0,False,2024-04-22,Active
P02750,SPO-02750-8619,Cedarwood Pro Yoga Block Set,Sports,Yoga & Wellness,Cedarwood,15.47,28.99,SUP003,7,230,,False,2024-11-16,Active
P02751,BOO-02751-2257,BlueStone Lite Language Learning Workbook,Books,Educational & Reference,BlueStone,3.7,5.99,SUP193,34,264,,False,2024-11-12,Active
P02752,AUT-02752-5314,ClearPath Compact Floor Mat Set,Automotive,Interior Accessories,ClearPath,5.68,11.99,SUP008,17,416,,False,2024-12-20,Active
P02753,ELE-02753-7317,Silverpine Premium Camera Backpack,Electronics,Cameras & Accessories,Silverpine,43.55,67.99,SUP084,47,141,,True,2024-09-12,Seasonal
P02754,AUT-02754-7585,Solstice Series 2 Steering Wheel Cover,Automotive,Interior Accessories,Solstice,42.28,77.99,SUP102,18,73,,False,2026-05-08,Active
P02755,SPO-02755-5941,NorthPoint Everyday Plus Yoga Block Set,Sports,Yoga & Wellness,NorthPoint,3.32,5.99,SUP171,51,632,,True,2026-03-16,Seasonal
P02756,GRO-02756-2529,Ridgeline Classic Cereal Box,Grocery,Breakfast Foods,Ridgeline,4.91,7.99,SUP225,62,366,332.0,False,2024-02-02,Active
P02757,GRO-02757-8331,Harborlight X200 Olive Oil,Grocery,Pantry Staples,Harborlight,3.15,5.99,SUP247,6,594,451.0,True,2025-03-28,Seasonal
P02758,ELE-02758-6988,UrbanNest Advanced Screen Protector 2-Pack,Electronics,Mobile Accessories,UrbanNest,23.49,38.99,SUP072,30,187,,False,2024-10-02,Active
P02759,PER-02759-5310,Pinnacle Signature Whitening Kit,Personal Care,Oral Care,Pinnacle,5.43,10.99,SUP032,55,449,152.0,False,2026-02-13,Active
P02760,HOM-02760-6514,Fernwood Lite Pillow 2-Pack,Home & Kitchen,Bedding & Linens,Fernwood,17.31,31.99,SUP294,38,112,,False,2025-03-25,Active
P02761,GRO-02761-9241,Ashford Premium Salad Dressing Set,Grocery,Condiments & Sauces,Ashford,4.88,8.99,SUP012,29,425,167.0,False,2025-08-01,Active
P02762,SPO-02762-7171,Palisade Deluxe Massage Roller,Sports,Yoga & Wellness,Palisade,36.71,81.99,SUP245,16,105,,False,2024-03-19,Active
P02763,SPO-02763-2907,Harborlight Deluxe Shin Guards,Sports,Team Sports Gear,Harborlight,47.61,94.99,SUP008,22,97,,False,2025-10-12,Active
P02764,HOM-02764-8645,Norwell Series 2 Area Rug,Home & Kitchen,Home Decor,Norwell,10.29,19.99,SUP144,24,173,,True,2025-03-16,Seasonal
P02765,TOY-02765-5379,Vanture Advanced Magnetic Tile Set,Toys,Building Sets,Vanture,17.26,34.99,SUP176,51,201,,False,2026-03-09,Active
P02766,CLO-02766-9382,Halcyon Deluxe Running Leggings,Clothing,Activewear,Halcyon,18.76,51.99,SUP140,26,215,,True,2024-04-07,Seasonal
P02767,AUT-02767-8730,Lumino Pro Socket Wrench Set,Automotive,Tools & Equipment,Lumino,59.35,85.99,SUP159,14,75,,False,2024-10-03,Active
P02768,ELE-02768-9776,Vaultis Everyday Plus Tripod Kit,Electronics,Cameras & Accessories,Vaultis,11.3,19.99,SUP008,19,168,,False,2026-02-03,Active
P02769,ELE-02769-2221,Fernwood Compact Laptop Sleeve,Electronics,Laptop Accessories,Fernwood,11.08,19.99,SUP030,7,335,,True,2024-08-01,Seasonal
P02770,BOO-02770-9584,UrbanNest Advanced Short Story Collection,Books,Fiction,UrbanNest,3.55,5.99,SUP159,15,352,,False,2024-09-03,Active
P02771,HOM-02771-6204,Cedarwood Advanced Electric Kettle,Home & Kitchen,Small Appliances,Cedarwood,69.57,159.99,SUP248,30,75,,True,2024-10-02,Seasonal
P02772,CLO-02772-8362,Amberfield Lite Toddler Joggers,Clothing,Kids' Apparel,Amberfield,29.39,45.99,SUP159,15,187,,False,2025-04-21,Active
P02773,ELE-02773-4665,ClearPath Premium Phone Case,Electronics,Mobile Accessories,ClearPath,6.7,12.99,SUP149,56,296,,False,2024-02-19,Active
P02774,TOY-02774-7102,Vaultis Ultra Kickball Set,Toys,Outdoor Play,Vaultis,8.67,20.99,SUP294,34,236,,False,2025-07-17,Active
P02775,AUT-02775-6302,Meridian Essential Tire Shine Kit,Automotive,Tire & Wheel Care,Meridian,18.35,36.99,SUP109,32,115,,False,2026-01-08,Active
P02776,AUT-02776-3283,Fernwood Essential Steering Wheel Cover,Automotive,Interior Accessories,Fernwood,19.44,39.99,SUP106,12,221,,True,2024-10-05,Discontinued
P02777,PER-02777-2371,Ostrom Everyday Plus Beard Trimmer,Personal Care,Shaving & Grooming,Ostrom,3.01,5.99,SUP019,13,594,83.0,False,2024-06-05,Active
P02778,PER-02778-8235,Aurelia Premium Pulse Oximeter,Personal Care,Health Monitoring,Aurelia,9.56,15.99,SUP231,16,211,86.0,True,2024-11-16,Seasonal
P02779,BEA-02779-6209,Halcyon Elite Body Lotion,Beauty,Bath & Body,Halcyon,17.17,47.99,SUP019,16,207,176.0,False,2025-08-11,Active
P02780,BEA-02780-7979,Quinley Everyday Plus Bath Bomb Set,Beauty,Bath & Body,Quinley,11.91,25.99,SUP028,50,144,115.0,True,2025-04-10,Seasonal
P02781,AUT-02781-6272,Driftwood Series 2 Tool Kit,Automotive,Tools & Equipment,Driftwood,35.38,53.99,SUP017,12,98,,True,2025-07-04,Seasonal
P02782,PER-02782-2673,Amberfield Ultra Omega-3 Softgels,Personal Care,Vitamins & Supplements,Amberfield,7.13,15.99,SUP043,17,390,343.0,True,2026-01-04,Seasonal
P02783,PER-02783-6282,Crestmark Everyday Plus Digital Thermometer,Personal Care,Health Monitoring,Crestmark,19.12,36.99,SUP116,11,247,225.0,False,2026-05-14,Active
P02784,TOY-02784-1017,BlueStone Pro Backyard Game Set,Toys,Outdoor Play,BlueStone,42.11,67.99,SUP012,33,143,,False,2025-02-16,Active
P02785,HOM-02785-2604,Palisade Premium Pillow 2-Pack,Home & Kitchen,Bedding & Linens,Palisade,24.54,44.99,SUP115,45,185,,False,2025-11-24,Active
P02786,PER-02786-6217,NorthPoint Series 2 Beard Trimmer,Personal Care,Shaving & Grooming,NorthPoint,9.0,14.99,SUP143,45,309,515.0,False,2025-03-23,Discontinued
P02787,PER-02787-4509,Lumino Classic Toothbrush 4-Pack,Personal Care,Oral Care,Lumino,4.31,7.99,SUP024,12,257,91.0,False,2024-05-06,Active
P02788,SPO-02788-8044,Aurelia Everyday Camping Tent,Sports,Outdoor Recreation,Aurelia,64.0,141.99,SUP016,28,96,,False,2025-06-27,Active
P02789,AUT-02789-5085,Crestmark Classic Tire Pressure Gauge,Automotive,Tools & Equipment,Crestmark,20.12,41.99,SUP080,5,200,,False,2026-05-19,Active
P02790,CLO-02790-7116,Harborlight Premium High-Waist Jeans,Clothing,Women's Apparel,Harborlight,5.95,16.99,SUP179,18,416,,False,2025-01-22,Active
P02791,PER-02791-6911,Vertex Ultra Pulse Oximeter,Personal Care,Health Monitoring,Vertex,6.51,11.99,SUP171,56,382,236.0,False,2025-05-07,Active
P02792,ELE-02792-1523,Pinnacle Premium Soundbar,Electronics,Headphones & Audio,Pinnacle,56.2,93.99,SUP028,47,84,,True,2025-10-24,Seasonal
P02793,AUT-02793-9541,Vaultis Pro Car Cover,Automotive,Exterior Accessories,Vaultis,95.26,191.99,SUP022,62,79,,False,2026-01-26,Active
P02794,ELE-02794-4744,Everline Premium GPS Running Watch,Electronics,Wearable Tech,Everline,62.67,111.99,SUP042,17,118,,False,2024-01-05,Active
P02795,GRO-02795-1738,Crestmark X200 Cereal Box,Grocery,Breakfast Foods,Crestmark,12.55,16.99,SUP261,49,224,325.0,False,2024-02-21,Active
P02796,HOM-02796-7007,Ostrom Pro Weighted Blanket,Home & Kitchen,Bedding & Linens,Ostrom,9.62,19.99,SUP274,18,241,,False,2025-03-16,Active
P02797,CLO-02797-9534,Foundry Signature Chino Pants,Clothing,Men's Apparel,Foundry,14.16,32.99,SUP154,13,137,,True,2024-04-12,Seasonal
P02798,HOM-02798-8702,Amberfield Essential Area Rug,Home & Kitchen,Home Decor,Amberfield,3.52,7.99,SUP270,23,472,,False,2026-04-21,Active
P02799,PER-02799-8727,Ironclad Classic Razor Set,Personal Care,Shaving & Grooming,Ironclad,7.05,14.99,SUP028,53,365,66.0,False,2025-10-04,Active
P02800,CLO-02800-2764,Pinnacle Pro School Uniform Set,Clothing,Kids' Apparel,Pinnacle,32.61,50.99,SUP183,20,117,,False,2025-07-15,Active
P02801,AUT-02801-4499,Driftwood Pro Wheel Cover Set,Automotive,Tire & Wheel Care,Driftwood,6.14,9.99,SUP178,48,406,,False,2025-06-16,Active
P02802,GRO-02802-5702,Comet Compact Trail Mix,Grocery,Snacks,Comet,1.62,2.99,SUP121,12,989,224.0,True,2025-03-19,Seasonal
P02803,ELE-02803-6036,Driftwood Premium Wireless Charger,Electronics,Mobile Accessories,Driftwood,62.38,106.99,SUP213,41,70,,False,2024-02-15,Active
P02804,TOY-02804-1861,Brightline Lite Kickball Set,Toys,Outdoor Play,Brightline,2.81,4.99,SUP138,19,567,,False,2025-12-05,Active
P02805,SPO-02805-3370,Glacier Classic Resistance Bands Set,Sports,Fitness Equipment,Glacier,115.03,224.99,SUP258,39,57,,True,2025-03-12,Discontinued
